snapped_at,price,market_cap,total_volume
2014-05-29 00:00:00 UTC,577288.7494,,14668635813.207705
2014-05-30 00:00:00 UTC,634024.0865,,43148061073.91702
2014-05-31 00:00:00 UTC,633355.7193,,19042896757.502823
2014-06-01 00:00:00 UTC,653365.001,,54669979072.464905
2014-06-02 00:00:00 UTC,671359.7538,,42091021067.11376
2014-06-03 00:00:00 UTC,682862.4069,,38288188811.94273
2014-06-04 00:00:00 UTC,657356.1498,,44825559396.67362
2014-06-05 00:00:00 UTC,672216.253,,25341918999.013596
2014-06-06 00:00:00 UTC,661577.7379,,14312523769.181438
2014-06-07 00:00:00 UTC,664553.5189,,13209474704.28577
2014-06-08 00:00:00 UTC,662695.9041,,6953454946.252111
2014-06-09 00:00:00 UTC,655281.7292,8436735881406.769,15433202859.283323
2014-06-10 00:00:00 UTC,660366.4712,8505156947496.84,13937224073.802876
2014-06-11 00:00:00 UTC,640532.0223,8251990056591.457,21051138459.148144
2014-06-12 00:00:00 UTC,577008.8605,7436043012257.112,41743716875.20047
2014-06-13 00:00:00 UTC,605273.662,7802855149989.9,38626486689.029686
2014-06-14 00:00:00 UTC,580464.794,7485572402085.05,34372076318.23804
2014-06-15 00:00:00 UTC,594127.2388,7664612710044.251,19733502132.144245
2014-06-16 00:00:00 UTC,603969.4436,7794376662018.9,26301998084.37398
2014-06-17 00:00:00 UTC,619973.4358,8003795058834.42,14361687461.423645
2014-06-18 00:00:00 UTC,617597.9733,7975552147550.872,15287730450.407867
2014-06-19 00:00:00 UTC,605315.4243999998,7819419253742.367,11492883881.55227
2014-06-20 00:00:00 UTC,601997.7074,7779465873303.35,15201536036.11004
2014-06-21 00:00:00 UTC,603384.3209999998,7800190471295.397,8475348624.205856
2014-06-22 00:00:00 UTC,607366.8259000002,7854073004101.968,10158549283.21227
2014-06-23 00:00:00 UTC,597604.5925000001,7730837110302.188,11469291005.34912
2014-06-24 00:00:00 UTC,593379.9293000002,7678944499569.535,11832047462.16178
2014-06-25 00:00:00 UTC,572577.5927,7412460685135.843,18597973410.148785
2014-06-26 00:00:00 UTC,589809.6288,7638034692959.999,12958480693.6945
2014-06-27 00:00:00 UTC,607191.2662,7866011055804.45,20204383402.815582
2014-06-28 00:00:00 UTC,603225.5398000001,7817471221761.111,13815533436.308268
2014-06-29 00:00:00 UTC,606739.3920999998,7865450941003.545,9001062491.783298
2014-06-30 00:00:00 UTC,645850.2534,8374594919530.785,47612764713.318115
2014-07-01 00:00:00 UTC,651539.8707999999,8450488412772.769,38951185750.40146
2014-07-02 00:00:00 UTC,654777.6194999998,8494741077142.76,26259624951.666813
2014-07-03 00:00:00 UTC,646114.6153000003,8384597057017.339,18707911965.4557
2014-07-04 00:00:00 UTC,632854.4385999999,8215146752910.459,22622832627.65019
2014-07-05 00:00:00 UTC,633338.2660999998,8223802384568.582,9377290171.17944
2014-07-06 00:00:00 UTC,636769.8720999997,8270605887536.834,11289462407.573376
2014-07-07 00:00:00 UTC,625968.7303000002,8132663990148.89,18719506638.239994
2014-07-08 00:00:00 UTC,627322.7265,8152623421321.35,9378605765.946365
2014-07-09 00:00:00 UTC,627650.4835999999,8157385040204.119,9442631206.167332
2014-07-10 00:00:00 UTC,623175.4056,8099223793961.521,15205574048.417458
2014-07-11 00:00:00 UTC,641503.481,8337428291512.7,16104654205.882029
2014-07-12 00:00:00 UTC,645571.7528528678,8390302400302.867,13517312064.006403
2014-07-13 00:00:00 UTC,639442.6634746136,8310644464380.511,11653361823.700993
2014-07-14 00:00:00 UTC,629932.3525944661,8187041806964.498,2696273061972.6035
2014-07-15 00:00:00 UTC,634166.3252999998,8242069480026.508,11041255076.868465
2014-07-16 00:00:00 UTC,632150.7237999997,8215873312011.456,14080043407.7899
2014-07-17 00:00:00 UTC,642237.9730999998,8346974264988.768,15091986913.03019
2014-07-18 00:00:00 UTC,645544.0465,8414731200532.151,14502703317.25537
2014-07-19 00:00:00 UTC,650848.6797,8486806443816.12,7941711528.89672
2014-07-20 00:00:00 UTC,644677.5795000001,8408787540450.302,4953226918.032982
2014-07-21 00:00:00 UTC,637045.0800999999,8311654569080.719,8452821812.732949
2014-07-22 00:00:00 UTC,634873.4234,8285669561451.06,7895920325.613023
2014-07-23 00:00:00 UTC,632904.9758999998,8262258007886.548,9262008713.125885
2014-07-24 00:00:00 UTC,616210.5026999997,8046476744256.596,25378896482.922886
2014-07-25 00:00:00 UTC,616214.8265000001,8048196984468.552,20800892947.02031
2014-07-26 00:00:00 UTC,609719.1338000003,7966346314577.284,11750733555.894598
2014-07-27 00:00:00 UTC,605800.4489999999,7917448388160.599,9543075462.857151
2014-07-28 00:00:00 UTC,600604.3084000002,7851715138820.913,23723239650.819283
2014-07-29 00:00:00 UTC,596416.5792,7799279964540.48,12088373241.092781
2014-07-30 00:00:00 UTC,574626.8846999999,7516766107121.286,18851854640.916218
2014-07-31 00:00:00 UTC,599525.7632554318,7844704683332.837,23903730414.954586
2014-08-01 00:00:00 UTC,613449.2435927079,8029375804460.595,23683239074.739265
2014-08-02 00:00:00 UTC,609202.0515445905,7976267230822.035,9590736987.169483
2014-08-03 00:00:00 UTC,607426.8257360434,7955347651299.813,9522009160.662348
2014-08-04 00:00:00 UTC,606817.2604302373,7949336452499.13,11720956474.469168
2014-08-05 00:00:00 UTC,600229.941801954,7865113042401.903,13445776275.34708
2014-08-06 00:00:00 UTC,602198.4689999999,7893301377455.773,13183092785.775394
2014-08-07 00:00:00 UTC,608306.2741582992,7975822921283.394,12371868310.77325
2014-08-08 00:00:00 UTC,611635.2817628414,8021826083550.326,12708265233.384853
2014-08-09 00:00:00 UTC,608905.3269432975,7988868334762.41,8215480259.406006
2014-08-10 00:00:00 UTC,609957.6646664737,8005221631557.351,8814805214.615015
2014-08-11 00:00:00 UTC,592196.784,7774921967296.8,16931648352.27244
2014-08-12 00:00:00 UTC,583944.301618398,7669130295052.448,16286717881.962927
2014-08-13 00:00:00 UTC,559462.8593,7349649596052.617,37709320160.10786
2014-08-14 00:00:00 UTC,515679.3957999998,6776749211966.117,47365123168.7908
2014-08-15 00:00:00 UTC,502359.8740076847,6603332158878.263,31760402917.221123
2014-08-16 00:00:00 UTC,531042.5211000001,6982956907267.479,28477436070.86817
2014-08-17 00:00:00 UTC,504264.5674,6632995266666.12,29144201584.339077
2014-08-18 00:00:00 UTC,468591.8934000001,6166048432885.246,61908635478.63958
2014-08-19 00:00:00 UTC,492944.0208000001,6488819323398.722,45993329123.02134
2014-08-20 00:00:00 UTC,525095.5725000001,6914248460451.001,56291552271.259636
2014-08-21 00:00:00 UTC,527769.9830999998,6951601497899.112,48222625077.95091
2014-08-22 00:00:00 UTC,526205.5216999998,6933073471710.518,34847308699.62654
2014-08-23 00:00:00 UTC,506167.6809,6671138183957.73,24450007490.913532
2014-08-24 00:00:00 UTC,517175.1015,6818100374360.025,18839882348.03401
2014-08-25 00:00:00 UTC,510539.9312000001,6732362437751.602,16057188495.58161
2014-08-26 00:00:00 UTC,520027.1740000001,6859730454951.401,21680352816.76715
2014-08-27 00:00:00 UTC,518266.2903,6838666223738.332,21835458689.776466
2014-08-28 00:00:00 UTC,514452.4214000001,6790540458890.371,18741841731.970978
2014-08-29 00:00:00 UTC,515348.2871999999,6804594365652.898,16230113984.525612
2014-08-30 00:00:00 UTC,508702.8827000001,6719049415278.142,10901118110.614521
2014-08-31 00:00:00 UTC,488515.0498999999,6454737141452.451,44125177051.76286
2014-09-01 00:00:00 UTC,482301.4501999999,6374373289177.063,19607245490.01642
2014-09-02 00:00:00 UTC,482690.7636000001,6381208096599.271,21438534450.31629
2014-09-03 00:00:00 UTC,483703.6521000001,6396714762013.847,14502830620.814692
2014-09-04 00:00:00 UTC,499217.7064999999,6603839028221.937,24063626838.483974
2014-09-05 00:00:00 UTC,491043.9699000001,6497518361915.296,14375009420.659414
2014-09-06 00:00:00 UTC,494096.9313000001,6540076973882.604,10014820163.005362
2014-09-07 00:00:00 UTC,492450.9657000001,6520210832431.854,7939684736.76496
2014-09-08 00:00:00 UTC,482636.1618,6392057458687.29,28292910289.71944
2014-09-09 00:00:00 UTC,486084.0764000001,6439447410516.642,20832781907.084618
2014-09-10 00:00:00 UTC,492629.4985,6528129062322.6,21468494134.601887
2014-09-11 00:00:00 UTC,493373.8607,6540052888320.543,15099354611.334549
2014-09-12 00:00:00 UTC,490799.4766000001,6507817009912.276,13879783112.867552
2014-09-13 00:00:00 UTC,493226.952,6542248606044.6,14514617202.991434
2014-09-14 00:00:00 UTC,491040.9061000001,6514541493047.481,11861124218.36082
2014-09-15 00:00:00 UTC,490275.5835,6506949801101.588,13187330012.071642
2014-09-16 00:00:00 UTC,479188.0059,6361831743030.022,17565159199.88553
2014-09-17 00:00:00 UTC,471553.9340000001,6262684219757.302,24042559598.087482
2014-09-18 00:00:00 UTC,440591.8201000001,5853460596347.546,50281493322.3218
2014-09-19 00:00:00 UTC,410394.9578,5453984831178.88,49847718360.66698
2014-09-20 00:00:00 UTC,426400.3647999999,5668630409705.919,49944292987.618614
2014-09-21 00:00:00 UTC,414609.8634999999,5513544156302.523,34333568870.00319
2014-09-22 00:00:00 UTC,415554.1596,5527836486101.07,25274010192.854477
2014-09-23 00:00:00 UTC,451512.6541999999,6007895103683.329,59800586530.02523
2014-09-24 00:00:00 UTC,437857.0973,5827856072208.135,34004736595.052895
2014-09-25 00:00:00 UTC,425251.2533999999,5661954656987.624,32034765728.34623
2014-09-26 00:00:00 UTC,420916.2569,5605678526142.82,24768847924.689484
2014-09-27 00:00:00 UTC,415984.8361,5541344401309.003,17452973433.774826
2014-09-28 00:00:00 UTC,393530.5160999999,5243558008722.839,30881285451.928333
2014-09-29 00:00:00 UTC,392749.2792999999,5234434750994.626,39653354472.930084
2014-09-30 00:00:00 UTC,407882.1023000001,5437721035022.682,36348653326.4109
2014-10-01 00:00:00 UTC,403684.5819999999,5383315559031.898,27576164049.102036
2014-10-02 00:00:00 UTC,394793.7775999999,5266104850184.198,21093623278.937027
2014-10-03 00:00:00 UTC,379176.2113,5059196516891.38,30956754658.76614
2014-10-04 00:00:00 UTC,349738.0730999999,4667761705725.494,47969028254.51469
2014-10-05 00:00:00 UTC,346525.2696999999,4626328928788.562,87198570679.51093
2014-10-06 00:00:00 UTC,350581.7971,4681897196641.515,81049396832.43044
2014-10-07 00:00:00 UTC,354089.0677,4729957175243.37,46886167502.05354
2014-10-08 00:00:00 UTC,378675.1334000001,5059743529950.781,54410547654.84202
2014-10-09 00:00:00 UTC,382500.3832,5112222809073.38,85419747513.26944
2014-10-10 00:00:00 UTC,382516.4145,5113938448733.4,44981376438.16865
2014-10-11 00:00:00 UTC,385198.7934,5151167164439.85,34572145808.97712
2014-10-12 00:00:00 UTC,401210.4652,5366801818009.43,32960732766.47182
2014-10-13 00:00:00 UTC,414473.9577,5545806619911.195,59365298361.38875
2014-10-14 00:00:00 UTC,424576.4881999998,5682414959534.542,76130762492.93329
2014-10-15 00:00:00 UTC,416888.8259,5581057467853.66,52359812296.09566
2014-10-16 00:00:00 UTC,402947.6397000001,5395952432750.642,51980639523.76301
2014-10-17 00:00:00 UTC,404478.1561000001,5417833221650.964,40484388369.52521
2014-10-18 00:00:00 UTC,414045.0072999999,5547685541560.874,46605643774.89257
2014-10-19 00:00:00 UTC,411492.3715000001,5514861912080.151,34955413815.84195
2014-10-20 00:00:00 UTC,402832.173,5400146553542.85,34140975670.502346
2014-10-21 00:00:00 UTC,404165.446,5419595923320.1,35083610836.85449
2014-10-22 00:00:00 UTC,399631.3700000001,5360395436789.501,23464481613.50651
2014-10-23 00:00:00 UTC,376150.1567000001,5046806652443.901,51062552190.56829
2014-10-24 00:00:00 UTC,374547.2473,5026817333375.665,34514892191.6615
2014-10-25 00:00:00 UTC,366966.7754881897,4926437219235.074,37114854662.21139
2014-10-26 00:00:00 UTC,370307.5997,4972518221841.577,29205007947.645935
2014-10-27 00:00:00 UTC,367113.2783000001,4931111443285.389,42501351496.41462
2014-10-28 00:00:00 UTC,369202.8775,4960443720795.125,27847725323.806892
2014-10-29 00:00:00 UTC,349685.5160999999,4699511072246.924,45529400379.52787
2014-10-30 00:00:00 UTC,361977.5271,4866290132759.737,63043812783.497574
2014-10-31 00:00:00 UTC,358623.8465560531,4822863144447.441,32522648732.62108
2014-11-01 00:00:00 UTC,347355.4550999999,4672755840300.861,41353303878.99546
2014-11-02 00:00:00 UTC,347296.8123,4673295365671.26,30777229121.079166
2014-11-03 00:00:00 UTC,348740.1181,4694181485673.24,43886284864.4968
2014-11-04 00:00:00 UTC,353422.4914,4758683642142.155,37791327322.404045
2014-11-05 00:00:00 UTC,366023.2086,4929582272264.37,48176934202.45183
2014-11-06 00:00:00 UTC,377985.2050000001,5092141084719.001,46871940518.7534
2014-11-07 00:00:00 UTC,371787.8128,5010026671386.4,43868930663.12378
2014-11-08 00:00:00 UTC,375662.6262000001,5063706803600.281,32976543474.360992
2014-11-09 00:00:00 UTC,395966.33762135,5338863625940.864,56074465458.29667
2014-11-10 00:00:00 UTC,395131.8716,5329084282488.46,67644504802.277145
2014-11-11 00:00:00 UTC,399593.5474,5390536934103.37,49852090108.25427
2014-11-12 00:00:00 UTC,457981.2088,6179861037184.56,256703786990.04776
2014-11-13 00:00:00 UTC,455072.5490000001,6142227961990.251,371830553702.71844
2014-11-14 00:00:00 UTC,434439.4859,5865389221110.195,289629953291.1801
2014-11-15 00:00:00 UTC,415438.5485,5610341808036.8125,109196951472.93312
2014-11-16 00:00:00 UTC,426397.906,5759964133358.05,105307463215.68114
2014-11-17 00:00:00 UTC,422552.2129,5709546628315.445,167773855615.928
2014-11-18 00:00:00 UTC,411928.4519,5567563166612.615,120260130151.15874
2014-11-19 00:00:00 UTC,416350.1394999999,5628793667202.812,93226282551.43451
2014-11-20 00:00:00 UTC,395518.7647606481,5348491488197.936,104305494803.55309
2014-11-21 00:00:00 UTC,388802.3148594663,5258910950615.526,111975791512.59637
2014-11-22 00:00:00 UTC,391080.0638,5291254601204.43,76598912483.10983
2014-11-23 00:00:00 UTC,407952.2819000001,5520971213058.414,79040660008.89966
2014-11-24 00:00:00 UTC,420827.5027,5696783986800.17,130176474591.86093
2014-11-25 00:00:00 UTC,417063.1416,5647191335942.1,128448688403.75835
2014-11-26 00:00:00 UTC,405427.8696,5491023844591.74,102288832857.4268
2014-11-27 00:00:00 UTC,406105.2117,5501578371311.947,78227934528.47266
2014-11-28 00:00:00 UTC,417255.0309000001,5654233355101.674,101011239482.56786
2014-11-29 00:00:00 UTC,416049.8949,5639566726616.872,112013927145.32722
2014-11-30 00:00:00 UTC,418018.4195,5667869948158.55,83195676358.03447
2014-12-01 00:00:00 UTC,421505.4086999999,5716530116235.921,71220185213.05098
2014-12-02 00:00:00 UTC,423650.4447000001,5747210159016.849,74250258077.63542
2014-12-03 00:00:00 UTC,416330.8215,5649151283851.35,83213094187.45157
2014-12-04 00:00:00 UTC,410201.9446,5567465893083.5,69779730433.65627
2014-12-05 00:00:00 UTC,420300.5731,5706179208149.168,64609144070.28646
2014-12-06 00:00:00 UTC,417423.5315999999,5668517638833.389,54099399100.07128
2014-12-07 00:00:00 UTC,419009.826,5691389516066.7,43097844066.152916
2014-12-08 00:00:00 UTC,403786.3118999999,5486254714443.096,74397305842.9781
2014-12-09 00:00:00 UTC,389512.2401999999,5293646624826.089,98702084731.70534
2014-12-10 00:00:00 UTC,383162.3500716168,5208776040284.821,65922048367.6359
2014-12-11 00:00:00 UTC,382443.458,5200360969933.05,130641345168.1443
2014-12-12 00:00:00 UTC,387659.2498,5272572839492.29,55913290137.127266
2014-12-13 00:00:00 UTC,383481.0434000001,5217269182483.086,42747694593.988556
2014-12-14 00:00:00 UTC,386553.8414999999,5260330977438.411,48967853308.87435
2014-12-15 00:00:00 UTC,379193.3045,5161636139849.675,33719007291.883224
2014-12-16 00:00:00 UTC,358018.8437,4874641368281.72,78242374326.7658
2014-12-17 00:00:00 UTC,348562.4473,4746993543228.058,83349683383.3548
2014-12-18 00:00:00 UTC,340089.9423000001,4632764709750.504,99882500544.88661
2014-12-19 00:00:00 UTC,349542.1944,4762608522803.46,66715808215.14466
2014-12-20 00:00:00 UTC,361891.9605,4931447461939.425,70808411722.33382
2014-12-21 00:00:00 UTC,351659.2905,4792008402749.925,63865074556.285065
2014-12-22 00:00:00 UTC,362508.9951,4943127343559.213,56182890957.70474
2014-12-23 00:00:00 UTC,368223.6543000001,5022552233469.286,64579212795.16751
2014-12-24 00:00:00 UTC,355483.0668,4850122092652.5,41898345048.7821
2014-12-25 00:00:00 UTC,350872.5012,4788602634627.24,83109895232.82619
2014-12-26 00:00:00 UTC,361137.5412004427,4930087200574.903,102766785275.59001
2014-12-27 00:00:00 UTC,346719.8755,4734581251908.925,160771558767.48788
2014-12-28 00:00:00 UTC,348966.6777,4766335194864.622,73931900751.53271
2014-12-29 00:00:00 UTC,344357.426,4705110472279.7,109565020471.19373
2014-12-30 00:00:00 UTC,340842.9853,4658462980513.117,78714409564.21623
2014-12-31 00:00:00 UTC,347303.5935000001,4748048204867.364,77733866259.91533
2015-01-01 00:00:00 UTC,343259.7187,4694205375617.013,51380253306.315994
2015-01-02 00:00:00 UTC,346351.79,4737901993715.5,42798485906.20629
2015-01-03 00:00:00 UTC,316277.0555,4327832437418.9624,131091152814.25383
2015-01-04 00:00:00 UTC,288488.8584,3948777796007.52,227199402831.70953
2015-01-05 00:00:00 UTC,302974.5652,4148274726169.49,171922292106.7292
2015-01-06 00:00:00 UTC,314703.8353,4310105052309.975,106972621169.08586
2015-01-07 00:00:00 UTC,325515.9483999999,4459332494017.408,121762677881.59201
2015-01-08 00:00:00 UTC,312175.4698,4277709245122.42,95007779474.41801
2015-01-09 00:00:00 UTC,315997.7295,4331167579789.0874,91095896624.14735
2015-01-10 00:00:00 UTC,298851.5902,4097322543249.795,100893924098.88463
2015-01-11 00:00:00 UTC,290378.0902,3982288685716.33,79616113423.13857
2015-01-12 00:00:00 UTC,290544.5615037643,3985559549655.962,85513468802.0979
2015-01-13 00:00:00 UTC,239592.6437,3287372796598.4976,233442822103.24362
2015-01-14 00:00:00 UTC,188023.5083,2580523939075.6426,257771655856.67294
2015-01-15 00:00:00 UTC,227494.7777,3123059683004.485,278364034079.1332
2015-01-16 00:00:00 UTC,221705.8837,3044382055262.0127,189822214554.41058
2015-01-17 00:00:00 UTC,215087.9648999999,2954238575100.621,114752468917.76958
2015-01-18 00:00:00 UTC,225449.8802000001,3097444631573.7915,128010619938.56921
2015-01-19 00:00:00 UTC,231978.399,3187957348797.525,114121681035.8777
2015-01-20 00:00:00 UTC,228254.195,3137479450082.25,102260048269.53914
2015-01-21 00:00:00 UTC,242892.1556,3339560681167.74,107508521574.19888
2015-01-22 00:00:00 UTC,251807.6472,3463028734456.26,164111637782.06155
2015-01-23 00:00:00 UTC,252022.815,3466762837436.25,136388061740.69261
2015-01-24 00:00:00 UTC,268201.7095,3690153795796.8125,145868348603.3891
2015-01-25 00:00:00 UTC,274124.0117999999,3772487797291.3037,153808648355.1884
2015-01-26 00:00:00 UTC,292550.9668,4027022568195.36,433244389450.99243
2015-01-27 00:00:00 UTC,280020.2382999999,3854856607521.2036,367207931988.5371
2015-01-29 00:00:00 UTC,254003.5256401306,3499412922832.22,176926969177.6664
2015-01-30 00:00:00 UTC,250968.8183,3458469526362.6924,116170399008.62347
2015-01-31 00:00:00 UTC,239506.897,3301482821696.5,101569947090.52365
2015-02-01 00:00:00 UTC,248794.0497,3430471874883.48,110882833828.81123
2015-02-02 00:00:00 UTC,264469.6743000001,3647697982782.7515,119050079929.53249
2015-02-03 00:00:00 UTC,247830.197,3418997244507.825,148898885057.56268
2015-02-04 00:00:00 UTC,245766.2123999999,3391487712945.6587,90705995040.15492
2015-02-05 00:00:00 UTC,236015.2367,3257842220169.3677,80671204264.19147
2015-02-06 00:00:00 UTC,243001.9663,3355340775424.6123,96294328130.683
2015-02-07 00:00:00 UTC,248315.118,3429722201938.05,88191593897.8537
2015-02-08 00:00:00 UTC,244147.5474,3372953300529.165,84314842541.70639
2015-02-09 00:00:00 UTC,241327.5044,3335007347492.97,86791714101.81084
2015-02-10 00:00:00 UTC,241656.5292,3340375913238.99,73060096289.41803
2015-02-11 00:00:00 UTC,240859.2022999999,3330342125761.9263,71622558744.33415
2015-02-12 00:00:00 UTC,245436.8718370448,3394385801584.5337,57073075423.79876
2015-02-13 00:00:00 UTC,259369.4131,3587993260354.1777,150822662344.2433
2015-02-14 00:00:00 UTC,284389.2745,3935250805357.475,181646721307.36105
2015-02-15 00:00:00 UTC,255749.9536,3539860682772.96,219493445026.77106
2015-02-16 00:00:00 UTC,259675.2063,3595190247463.185,141963109686.71124
2015-02-17 00:00:00 UTC,267515.4778999999,3704761662454.5713,134022949240.08652
2015-02-18 00:00:00 UTC,260045.7493,3602348753615.575,98445452604.67343
2015-02-19 00:00:00 UTC,266780.9772,3696790670584.83,79264304598.19983
2015-02-20 00:00:00 UTC,271281.0238,3760185578738.23,89450582586.12674
2015-02-21 00:00:00 UTC,271356.437,3762214536875.575,71292191735.56387
2015-02-22 00:00:00 UTC,261740.9901,3629882942429.5723,82427611843.53168
2015-02-23 00:00:00 UTC,264021.2338,3662443150495.995,68469683502.18373
2015-02-24 00:00:00 UTC,265245.7286,3680291115468.215,65255092460.6044
2015-02-25 00:00:00 UTC,261992.1166,3636195136094.315,63555653312.24564
2015-02-26 00:00:00 UTC,260252.2302170069,3612997130127.886,49578533984.88277
2015-02-27 00:00:00 UTC,279125.2218000001,3876086348786.7915,150816646314.89554
2015-02-28 00:00:00 UTC,278908.2842,3874050012952.21,94455694426.06929
2015-03-01 00:00:00 UTC,283499.7361,3938810670998.7524,63921511022.42584
2015-03-02 00:00:00 UTC,297405.7952999999,4133204475326.6313,103179593488.92734
2015-03-03 00:00:00 UTC,308296.5483000001,4285769051365.0366,141451491223.30283
2015-03-04 00:00:00 UTC,300075.9726,4172578904700.945,131401914876.46939
2015-03-05 00:00:00 UTC,302473.5906,4206870754622.685,108456677380.8374
2015-03-06 00:00:00 UTC,300664.4917,4182814342081.23,82473675960.94202
2015-03-07 00:00:00 UTC,304414.014705663,4236050390585.551,55296524150.728
2015-03-08 00:00:00 UTC,304015.0609,4230703988990.49,49880374143.4676
2015-03-09 00:00:00 UTC,321923.9254000001,4482082428559.121,123588288504.68658
2015-03-10 00:00:00 UTC,325393.4956000001,4531681999684.691,144911419814.45123
2015-03-11 00:00:00 UTC,333514.368,4645154766067.2,83157808084.74333
2015-03-12 00:00:00 UTC,331237.4711,4615446360433.845,73565359584.26398
2015-03-13 00:00:00 UTC,325839.5588,4541405142752.94,76629706779.58601
2015-03-14 00:00:00 UTC,318810.7993,4444501501691.388,71629629705.7293
2015-03-15 00:00:00 UTC,323755.2543,4514597049704.992,36549238214.51063
2015-03-16 00:00:00 UTC,328933.4870000001,4587890266641.427,68960616007.72299
2015-03-17 00:00:00 UTC,321478.4558,4485002195595.565,57139492225.50764
2015-03-18 00:00:00 UTC,287191.8812000001,4007755522348.971,138928250660.5929
2015-03-19 00:00:00 UTC,291695.1105,4071597030403.2,149429189346.22226
2015-03-20 00:00:00 UTC,291715.4088999999,4072850317324.351,66418932583.243744
2015-03-21 00:00:00 UTC,290328.0384000001,4054576220275.201,60583263868.86306
2015-03-22 00:00:00 UTC,299025.1299,4177119417714.3374,57508933356.61124
2015-03-23 00:00:00 UTC,295403.6887,4127587121098.49,81106282853.2639
2015-03-24 00:00:00 UTC,270758.3404,3784409630646.33,170064667942.65814
2015-03-25 00:00:00 UTC,271437.6500000001,3794956212767.5015,193848482751.84714
2015-03-26 00:00:00 UTC,273568.8012,3825757096481.55,164295871556.80606
2015-03-27 00:00:00 UTC,272860.9493,3817065462805.165,99723493260.62871
2015-03-28 00:00:00 UTC,278275.0528,3893026247414.08,90670807381.58545
2015-03-29 00:00:00 UTC,267025.5645999999,3735647594919.3086,93241565118.21735
2015-03-30 00:00:00 UTC,272621.6204,3813935576152.94,106864750981.94153
2015-03-31 00:00:00 UTC,269778.7694999999,3774164518489.5737,84886843222.92732
2015-04-01 00:00:00 UTC,272233.6824,3813218024429.16,86301349909.00446
2015-04-02 00:00:00 UTC,276630.5556,3875946787914.39,104370334195.92422
2015-04-03 00:00:00 UTC,276745.0593,3878582006089.5,102835307257.79706
2015-04-04 00:00:00 UTC,275852.9494,3867113534401.25,69647972687.61157
2015-04-05 00:00:00 UTC,282314.9469,3958747227157.905,90190264728.31381
2015-04-06 00:00:00 UTC,277045.6393,3885738244707.0625,90929195635.47581
2015-04-07 00:00:00 UTC,275583.4447999999,3865746771931.9985,96329118099.14336
2015-04-08 00:00:00 UTC,266581.2367,3740841191178.255,116280220690.36008
2015-04-09 00:00:00 UTC,265987.7556298887,3733410787715.0083,102533448636.61024
2015-04-10 00:00:00 UTC,256360.3915000001,3599062763297.864,121018131320.766
2015-04-11 00:00:00 UTC,258591.2908,3630382525888.01,95841142364.21683
2015-04-12 00:00:00 UTC,257770.7203,3618862475095.7227,68091634977.90617
2015-04-13 00:00:00 UTC,245875.9794,3454649714062.275,96394045140.28793
2015-04-14 00:00:00 UTC,238574.8653,3352960978784.3623,119878032750.08981
2015-04-15 00:00:00 UTC,244156.3942,3432136952818.675,78375022826.89244
2015-04-16 00:00:00 UTC,248387.5871,3492441249040.195,96382430849.82178
2015-04-17 00:00:00 UTC,241394.5167843206,3394875926247.971,110037228541.45235
2015-04-18 00:00:00 UTC,241587.0446,3398489511853.81,76029441731.72386
2015-04-19 00:00:00 UTC,241201.7787,3393835657242.8174,63509672295.62093
2015-04-20 00:00:00 UTC,242691.8015,3415856769637.3125,68770596882.91028
2015-04-21 00:00:00 UTC,254198.5196000001,3578771987966.5415,87478518127.87102
2015-04-22 00:00:00 UTC,252952.3601999999,3562188964898.489,78462370234.62878
2015-04-23 00:00:00 UTC,254250.9247,3581289537500.555,59602215880.26726
2015-04-24 00:00:00 UTC,249348.9495,3512996311096.9126,79108375014.92133
2015-04-25 00:00:00 UTC,243607.4132,3433116642930.29,63425965102.52856
2015-04-26 00:00:00 UTC,235422.7616,3318636958894.4,104509473690.5162
2015-04-27 00:00:00 UTC,245311.7524,3458852779283.33,102397202272.52701
2015-04-28 00:00:00 UTC,241324.4399000001,3403585602350.624,76623220715.38904
2015-04-29 00:00:00 UTC,241634.2159,3408721801990.505,60710325735.70457
2015-04-30 00:00:00 UTC,253364.513,3575017617219.775,111318078593.67818
2015-05-01 00:00:00 UTC,250693.0614999999,3538281870010.9985,80471066440.22495
2015-05-02 00:00:00 UTC,253554.1516,3579588768335.74,66237618125.34512
2015-05-03 00:00:00 UTC,258761.9775,3654029636673.0,93449060838.54268
2015-05-04 00:00:00 UTC,258170.2176000001,3646473604447.6816,90898400254.3486
2015-05-05 00:00:00 UTC,255259.2166,3606321356566.045,77736638863.63083
2015-05-06 00:00:00 UTC,248344.0505,3508666831476.625,76317210345.15114
2015-05-07 00:00:00 UTC,257665.2425000001,3640358962350.6265,81471091006.9588
2015-05-08 00:00:00 UTC,265222.2059999999,3747125631919.4985,86952445801.87161
2015-05-09 00:00:00 UTC,263016.3979999999,3715961425043.4985,86603199358.59625
2015-05-10 00:00:00 UTC,260679.9058,3682950879118.85,73790511386.40138
2015-05-11 00:00:00 UTC,264179.8582,3732399081614.15,77322976593.19534
2015-05-12 00:00:00 UTC,264233.0866,3733151105756.45,66608810035.446945
2015-05-13 00:00:00 UTC,258966.8776000001,3658748788452.201,55098059477.04056
2015-05-14 00:00:00 UTC,258213.616,3648106520252.0,62152533027.581726
2015-05-15 00:00:00 UTC,257617.3599,3639682465007.175,42672804997.41777
2015-05-16 00:00:00 UTC,256186.8647,3619472071197.775,29156072832.90119
